Image,Prompt,Extended_Prompt,Steps,Seed,Path
image_158.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, forest, background, in the style of 80mm lense, hdr, soft lighting, professional photography,” c 14mm,",2,171050144724629427,./drive/MyDrive/collection/image_158.png
image_159.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: long white hair, blue eyes, far shot, highly detailed, digital painting, artstation, concept art, sharp",2,646947595873344779,./drive/MyDrive/collection/image_159.png
image_160.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, by David Lazar, illustration, painterly, trending on artstation, by ilya kushinov, by WLOP, by artgerm, by Jeremy",2,484494613951120627,./drive/MyDrive/collection/image_160.png
image_161.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, backround: ship, hyper-realistic, 8K, artstation, 8K, highly detailed, vray rendering, unreal engine",2,16052892322014400,./drive/MyDrive/collection/image_161.png
image_162.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,model,full portrait, by WLOP, peter murbacher, greg rutkowski. ultra detail, unreal engine 5, blender render",2,210796553121596565,./drive/MyDrive/collection/image_162.png
image_163.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background of red sun on the side, abstract, golden hour, drawn by Artgerm, Sasoura, Satchely and Rossdraws, no",2,465836937685941689,./drive/MyDrive/collection/image_163.png
image_164.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, red phoenix wings, fantasy character portrait by Patrick Nagel, Mucha, Ilya Kinai, clean background, illustration",2,728286573510117872,./drive/MyDrive/collection/image_164.png
image_165.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,   by WLOP, Genzoman andgreg rutkowski   intricate, dark fantasy, artstation, dramatic, sharp focus, deviant art",2,350247886837641958,./drive/MyDrive/collection/image_165.png
image_166.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, painting by Vladimir Volegov, wlop, detailed face, visible eyes, artstation, face, visible hands, smiling,",2,342226314960991297,./drive/MyDrive/collection/image_166.png
image_167.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Mucha  Style by Annie Leibovitz   Peter Mohrbacher, Artgerm, greg rutkowski, druillet,dramatic, moody atmosphere, volumetric",2,245724574319395190,./drive/MyDrive/collection/image_167.png
image_168.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, 8k ultra hd, unreal engine, 50mm lens, 8k, volumetric lighting, hyperrealistic, ultradetailed, artstation,",2,291083700182741252,./drive/MyDrive/collection/image_168.png
image_169.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  matte painting, dramatic lighting, low angle, concept art,,trending on artstation, by WLOP. ,",2,632592991201085132,./drive/MyDrive/collection/image_169.png
image_170.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, portrait, highly detailed, stylized, impressionism, artstation, 8k  wallpaper, pastel colors,  by Bill",2,254049999342566613,./drive/MyDrive/collection/image_170.png
image_171.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, portrait, oil painting, digital art, by Yoshitaka Amano, trending on artstation, art by Ross Tran, WLOP",2,938350104439683605,./drive/MyDrive/collection/image_171.png
image_172.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: assam tea garden. By ilya kuvshinov, greg rutkowski, Trending artstation, detailed beautiful portrait, oil painting. dramatic",2,11363845402886873,./drive/MyDrive/collection/image_172.png
image_173.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, hannah murray, 8k, artstation, golden ratio, mucha, moebius, detailed, illustration, uplight, artstation, highly",2,741024251865676766,./drive/MyDrive/collection/image_173.png
image_174.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Intricate  concept art by Ami, takato yamamoto, William-Adolphe Bouguereau. During golden hour. Extremely detailed. Beautiful",2,487196359063674694,./drive/MyDrive/collection/image_174.png
image_175.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, pinup, background: palace, morning light, oil painting style, by Alina Ivanchenko, Peter Mohrbacher and Marco plouffe, cinematic",2,778547378065728265,./drive/MyDrive/collection/image_175.png
image_176.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, red and gold wallpaper, highly detailed, 8K, oil painting, by wlop, mucha, artgerm, andrei",2,689416973588557733,./drive/MyDrive/collection/image_176.png
image_177.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, highly detailed, illustration, by Anato Finnstark, Tom Bagshaw, Brom, Alphonse Mucha, Charlie Bowater, trending on",2,148081907002587301,./drive/MyDrive/collection/image_177.png
image_178.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, classical painting, full length, ultra detailed, by Rembrandt, Jean-Michel Basquiat, Jean-Michel Basquiat, Henry Meynell",2,779653878728473637,./drive/MyDrive/collection/image_178.png
image_179.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Intricate, 8k, highly detailed, illustration, art by artgerm, mucha, bouguereau - n 9  - g -",2,286443812061170982,./drive/MyDrive/collection/image_179.png
