Image,Prompt,Extended_Prompt,Steps,Seed,Path
image_154.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  illustration by Artgerm and Greg Rutkowski and Alphonse Mucha and Marat",2,500420620160194341,collection/image_154.png
image_155.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, orientalism, , ruan jia, greg rutkowski, alphonse mucha,",2,723095103200357589,collection/image_155.png
image_156.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation, (art by Artgerm)..Apexity style.",2,669356076516473230,collection/image_156.png
image_157.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  illustration by Artgerm and Greg Rutkowski and Gustave Dore ,",2,968744483459315712,collection/image_157.png
image_158.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, orientalism, beautiful art by  alphonse mucha, stanley lau, greg",2,2656488307515095,collection/image_158.png
image_159.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, artstation, concept art, wallpaper, smooth, sharp focus, illustration",2,641191901349721992,collection/image_159.png
image_160.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, giger,, digital painting, artstation, concept art, smooth, sharp focus,",2,659506662577602187,collection/image_160.png
image_161.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, artstation, concept art, art by artgerm and moebius and alphonse mucha",2,478893978544283645,collection/image_161.png
image_162.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, gaston bussiere, mucha,  artstation, illustration, art-H 768 -",2,779694296542279597,collection/image_162.png
image_163.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, 8K,  artstation,  in style of Tony Sart and Greg Rutkowski",2,650640204881886231,collection/image_163.png
image_164.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha,  artstation, concept art, smooth, sharp focus, illustration,",2,590516522611504426,collection/image_164.png
image_165.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  illustration by tian zi and WLOP and alphonse mucha ,",2,78340855371392903,collection/image_165.png
image_166.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  illustration, art by artgerm and Fernanda Suarez and Artem Demura",2,580449557332655885,collection/image_166.png
image_167.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,   artstation,  floating, glowing lights, sharp focus, illustration, art",2,139852082864462614,collection/image_167.png
image_168.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, orientalism, bouguereau, trending on artstation, concept art, smooth,",2,44585148554926427,collection/image_168.png
image_169.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  illustration by alphonse mucha, greg rutkowski, loish, rhads",2,64477190165209889,collection/image_169.png
image_170.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  concept art,  symmetrical face, in the jungle,",2,872771653675757350,collection/image_170.png
image_171.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  concept art,  illustration, art by greg rutkowski and",2,127345165998965402,collection/image_171.png
image_172.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,   digital painting, artstation, concept art, smooth, sharp focus, illustration",2,298530203366483114,collection/image_172.png
image_173.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, oil painting, artstation, concept art, matte, sharp focus, illustration,",2,558227679756789243,collection/image_173.png
image_174.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, Rene Lalique, Kilian Eng, Alphonse Mucha,  rich moody colors, trending",2,638883180133442438,collection/image_174.png
image_175.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  concept art, matte, sharp focus, illustration, art",2,163094710926209084,collection/image_175.png
image_176.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation, oil painting, concept art, matte, sharp focus, illustration",2,247718040659290700,collection/image_176.png
image_177.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, inspired by pre-raphaelite paintings, shoujo manga, dark and moody",2,85786292252255598,collection/image_177.png
image_178.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation, ,dramatic lighting,  concept art, matte, sharp",2,219879840805678120,collection/image_178.png
image_179.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation, inspired by shoujo manga,  ultra detailed , concept art",2,411051453830655739,collection/image_179.png
image_180.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  concept art, smooth, sharp focus, illustration, art",2,420414899244690445,collection/image_180.png
image_181.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, artstation, concept art, matte, sharp focus, illustration, art by Artgerm",2,466816450669645307,collection/image_181.png
image_182.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation,  steampunk,   illustration by tian zi and WLOP and alphonse",2,590892701737672408,collection/image_182.png
image_183.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha,  artgerm, artstation, allen williams, wadim kashin, peter mohrbacher",2,378681752960536290,collection/image_183.png
image_184.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
,  artstation, by Artgerm, WLOP, Luis Royo   illustration, art by",2,689120018221053567,collection/image_184.png
image_185.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, Rene Lalique and Eddie Mendoza, ruan jia, trending on artstation, photoreal,",2,142147295996630998,collection/image_185.png
image_186.png,"sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
","sexy woman ,  flowing blonde hair., white dress with a red floral pattern, has red lipstick , serious expression,  fantasy, intricate, elegant, highly detailed 
, mucha, da vinci, greg rutkowski,  tending on artstation, concept art",2,588957113530969410,collection/image_186.png
